2025-06-12T06:23:27: 2025-06-12 06:23:27,705 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T06:23:27: 2025-06-12 06:23:27,723 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:33:27 CEST)" (scheduled at 2025-06-12 06:23:27.679061+02:00)
2025-06-12T06:23:27: 2025-06-12 06:23:27,723 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T06:23:28: 2025-06-12 06:23:28,941 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T06:23:28: 2025-06-12 06:23:28,993 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T06:23:29: 2025-06-12 06:23:29,970 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T06:23:30: 2025-06-12 06:23:30,014 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T06:23:30: 2025-06-12 06:23:30,738 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T06:23:30: 2025-06-12 06:23:30,862 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T06:23:30: 2025-06-12 06:23:30,863 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T06:23:31: 2025-06-12 06:23:31,236 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T06:23:32: 2025-06-12 06:23:32,430 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T06:23:32: 2025-06-12 06:23:32,430 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:33:27 CEST)" executed successfully
2025-06-12T06:23:33: 2025-06-12 06:23:33,200 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T06:23:33: 2025-06-12 06:23:33,200 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:33:27 CEST)" executed successfully
2025-06-12T06:33:27: 2025-06-12 06:33:27,666 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:43:27 CEST)" (scheduled at 2025-06-12 06:33:27.640976+02:00)
2025-06-12T06:33:27: 2025-06-12 06:33:27,666 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T06:33:27: 2025-06-12 06:33:27,708 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:43:27 CEST)" (scheduled at 2025-06-12 06:33:27.679061+02:00)
2025-06-12T06:33:27: 2025-06-12 06:33:27,709 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T06:33:28: 2025-06-12 06:33:28,747 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T06:33:28: 2025-06-12 06:33:28,971 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T06:33:29: 2025-06-12 06:33:29,769 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T06:33:29: 2025-06-12 06:33:29,982 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T06:33:30: 2025-06-12 06:33:30,548 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T06:33:30: 2025-06-12 06:33:30,980 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T06:33:30: 2025-06-12 06:33:30,981 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T06:33:31: 2025-06-12 06:33:31,065 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T06:33:32: 2025-06-12 06:33:32,386 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T06:33:32: 2025-06-12 06:33:32,386 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:43:27 CEST)" executed successfully
2025-06-12T06:33:33: 2025-06-12 06:33:33,033 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T06:33:33: 2025-06-12 06:33:33,033 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:43:27 CEST)" executed successfully
2025-06-12T06:43:27: 2025-06-12 06:43:27,697 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:53:27 CEST)" (scheduled at 2025-06-12 06:43:27.640976+02:00)
2025-06-12T06:43:27: 2025-06-12 06:43:27,697 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T06:43:27: 2025-06-12 06:43:27,715 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:53:27 CEST)" (scheduled at 2025-06-12 06:43:27.679061+02:00)
2025-06-12T06:43:27: 2025-06-12 06:43:27,715 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T06:43:28: 2025-06-12 06:43:28,761 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T06:43:29: 2025-06-12 06:43:29,233 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T06:43:29: 2025-06-12 06:43:29,792 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T06:43:30: 2025-06-12 06:43:30,276 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T06:43:30: 2025-06-12 06:43:30,568 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T06:43:30: 2025-06-12 06:43:30,957 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T06:43:31: 2025-06-12 06:43:31,139 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T06:43:31: 2025-06-12 06:43:31,314 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T06:43:32: 2025-06-12 06:43:32,112 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T06:43:32: 2025-06-12 06:43:32,112 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:53:27 CEST)" executed successfully
2025-06-12T06:43:33: 2025-06-12 06:43:33,013 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T06:43:33: 2025-06-12 06:43:33,014 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 06:53:27 CEST)" executed successfully
2025-06-12T06:53:27: 2025-06-12 06:53:27,679 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:03:27 CEST)" (scheduled at 2025-06-12 06:53:27.640976+02:00)
2025-06-12T06:53:27: 2025-06-12 06:53:27,679 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T06:53:27: 2025-06-12 06:53:27,723 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:03:27 CEST)" (scheduled at 2025-06-12 06:53:27.679061+02:00)
2025-06-12T06:53:27: 2025-06-12 06:53:27,723 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T06:53:29: 2025-06-12 06:53:29,511 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T06:53:29: 2025-06-12 06:53:29,847 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T06:53:30: 2025-06-12 06:53:30,530 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T06:53:30: 2025-06-12 06:53:30,992 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T06:53:31: 2025-06-12 06:53:31,311 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T06:53:31: 2025-06-12 06:53:31,434 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T06:53:31: 2025-06-12 06:53:31,827 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T06:53:32: 2025-06-12 06:53:32,252 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T06:53:33: 2025-06-12 06:53:33,629 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T06:53:33: 2025-06-12 06:53:33,630 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:03:27 CEST)" executed successfully
2025-06-12T06:53:33: 2025-06-12 06:53:33,859 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T06:53:33: 2025-06-12 06:53:33,859 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:03:27 CEST)" executed successfully
2025-06-12T07:03:27: 2025-06-12 07:03:27,681 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:13:27 CEST)" (scheduled at 2025-06-12 07:03:27.640976+02:00)
2025-06-12T07:03:27: 2025-06-12 07:03:27,681 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T07:03:27: 2025-06-12 07:03:27,715 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:13:27 CEST)" (scheduled at 2025-06-12 07:03:27.679061+02:00)
2025-06-12T07:03:27: 2025-06-12 07:03:27,715 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T07:03:28: 2025-06-12 07:03:28,915 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T07:03:28: 2025-06-12 07:03:28,991 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T07:03:29: 2025-06-12 07:03:29,952 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T07:03:30: 2025-06-12 07:03:30,036 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T07:03:30: 2025-06-12 07:03:30,729 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:03:30: 2025-06-12 07:03:30,850 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T07:03:30: 2025-06-12 07:03:30,851 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:03:31: 2025-06-12 07:03:31,232 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T07:03:32: 2025-06-12 07:03:32,619 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T07:03:32: 2025-06-12 07:03:32,619 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:13:27 CEST)" executed successfully
2025-06-12T07:03:33: 2025-06-12 07:03:33,130 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T07:03:33: 2025-06-12 07:03:33,131 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:13:27 CEST)" executed successfully
2025-06-12T07:13:27: 2025-06-12 07:13:27,698 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:23:27 CEST)" (scheduled at 2025-06-12 07:13:27.640976+02:00)
2025-06-12T07:13:27: 2025-06-12 07:13:27,698 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T07:13:27: 2025-06-12 07:13:27,745 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:23:27 CEST)" (scheduled at 2025-06-12 07:13:27.679061+02:00)
2025-06-12T07:13:27: 2025-06-12 07:13:27,745 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T07:13:28: 2025-06-12 07:13:28,977 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T07:13:29: 2025-06-12 07:13:29,102 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T07:13:30: 2025-06-12 07:13:30,018 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T07:13:30: 2025-06-12 07:13:30,126 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T07:13:30: 2025-06-12 07:13:30,795 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:13:30: 2025-06-12 07:13:30,878 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T07:13:30: 2025-06-12 07:13:30,895 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:13:31: 2025-06-12 07:13:31,271 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T07:13:32: 2025-06-12 07:13:32,127 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T07:13:32: 2025-06-12 07:13:32,128 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:23:27 CEST)" executed successfully
2025-06-12T07:13:33: 2025-06-12 07:13:33,330 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T07:13:33: 2025-06-12 07:13:33,330 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:23:27 CEST)" executed successfully
2025-06-12T07:23:27: 2025-06-12 07:23:27,690 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:33:27 CEST)" (scheduled at 2025-06-12 07:23:27.640976+02:00)
2025-06-12T07:23:27: 2025-06-12 07:23:27,690 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T07:23:27: 2025-06-12 07:23:27,720 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:33:27 CEST)" (scheduled at 2025-06-12 07:23:27.679061+02:00)
2025-06-12T07:23:27: 2025-06-12 07:23:27,720 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T07:23:28: 2025-06-12 07:23:28,951 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:22 (previous: None)
2025-06-12T07:23:29: 2025-06-12 07:23:29,004 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:22 (previous: None)
2025-06-12T07:23:30: 2025-06-12 07:23:30,088 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607994 bytes
2025-06-12T07:23:30: 2025-06-12 07:23:30,225 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607994 bytes
2025-06-12T07:23:30: 2025-06-12 07:23:30,930 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:23:31: 2025-06-12 07:23:31,352 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T07:23:31: 2025-06-12 07:23:31,354 | plugins.fi_shortinterest.diff_parser | INFO | Aggregate position changed for 213800CHXQQD7TSS1T59: 2.630% -> 2.740%
2025-06-12T07:23:31: 2025-06-12 07:23:31,379 | plugins.fi_shortinterest.diff_parser | INFO | Aggregate position changed for 549300XHHOGBOERKU333: 3.030% -> 3.140%
2025-06-12T07:23:31: 2025-06-12 07:23:31,541 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:23:31: 2025-06-12 07:23:31,653 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T07:23:32: 2025-06-12 07:23:32,907 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T07:23:32: 2025-06-12 07:23:32,907 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:33:27 CEST)" executed successfully
2025-06-12T07:23:33: 2025-06-12 07:23:33,001 | plugins.fi_shortinterest.diff_parser | INFO | Aggregate position changed for 5493000TMEGW9DHNOQ70: 0.210% -> 0.110%
2025-06-12T07:23:33: 2025-06-12 07:23:33,061 | plugins.fi_shortinterest.diff_parser | INFO | Aggregate position changed for 549300GHKJCEZOAEUU82: 3.050% -> 2.950%
2025-06-12T07:23:33: 2025-06-12 07:23:33,559 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T07:23:33: 2025-06-12 07:23:33,559 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:33:27 CEST)" executed successfully
2025-06-12T07:33:27: 2025-06-12 07:33:27,686 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:43:27 CEST)" (scheduled at 2025-06-12 07:33:27.640976+02:00)
2025-06-12T07:33:27: 2025-06-12 07:33:27,686 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T07:33:27: 2025-06-12 07:33:27,745 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:43:27 CEST)" (scheduled at 2025-06-12 07:33:27.679061+02:00)
2025-06-12T07:33:27: 2025-06-12 07:33:27,745 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T07:33:28: 2025-06-12 07:33:28,962 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:30 (previous: None)
2025-06-12T07:33:29: 2025-06-12 07:33:29,470 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:30 (previous: None)
2025-06-12T07:33:30: 2025-06-12 07:33:30,057 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607995 bytes
2025-06-12T07:33:30: 2025-06-12 07:33:30,640 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607995 bytes
2025-06-12T07:33:30: 2025-06-12 07:33:30,887 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:33:31: 2025-06-12 07:33:31,009 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T07:33:31: 2025-06-12 07:33:31,521 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:33:31: 2025-06-12 07:33:31,944 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T07:33:31: 2025-06-12 07:33:31,946 | plugins.fi_shortinterest.diff_parser | INFO | Aggregate position changed for 549300NRD3YRN5X6RL95: 0.330% -> 0.330%
2025-06-12T07:33:33: 2025-06-12 07:33:33,019 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T07:33:33: 2025-06-12 07:33:33,019 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:43:27 CEST)" executed successfully
2025-06-12T07:33:33: 2025-06-12 07:33:33,357 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T07:33:33: 2025-06-12 07:33:33,357 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:43:27 CEST)" executed successfully
2025-06-12T07:43:27: 2025-06-12 07:43:27,716 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:53:27 CEST)" (scheduled at 2025-06-12 07:43:27.640976+02:00)
2025-06-12T07:43:27: 2025-06-12 07:43:27,717 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T07:43:27: 2025-06-12 07:43:27,741 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:53:27 CEST)" (scheduled at 2025-06-12 07:43:27.679061+02:00)
2025-06-12T07:43:27: 2025-06-12 07:43:27,741 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T07:43:28: 2025-06-12 07:43:28,943 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:30 (previous: None)
2025-06-12T07:43:29: 2025-06-12 07:43:29,075 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:30 (previous: None)
2025-06-12T07:43:29: 2025-06-12 07:43:29,955 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607995 bytes
2025-06-12T07:43:30: 2025-06-12 07:43:30,094 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607995 bytes
2025-06-12T07:43:30: 2025-06-12 07:43:30,714 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:43:30: 2025-06-12 07:43:30,837 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T07:43:30: 2025-06-12 07:43:30,910 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:43:31: 2025-06-12 07:43:31,313 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T07:43:32: 2025-06-12 07:43:32,844 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T07:43:32: 2025-06-12 07:43:32,845 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:53:27 CEST)" executed successfully
2025-06-12T07:43:33: 2025-06-12 07:43:33,129 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T07:43:33: 2025-06-12 07:43:33,129 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 07:53:27 CEST)" executed successfully
2025-06-12T07:53:27: 2025-06-12 07:53:27,726 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 08:03:27 CEST)" (scheduled at 2025-06-12 07:53:27.640976+02:00)
2025-06-12T07:53:27: 2025-06-12 07:53:27,726 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T07:53:27: 2025-06-12 07:53:27,778 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 08:03:27 CEST)" (scheduled at 2025-06-12 07:53:27.679061+02:00)
2025-06-12T07:53:27: 2025-06-12 07:53:27,778 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T07:53:29: 2025-06-12 07:53:29,007 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:52 (previous: None)
2025-06-12T07:53:29: 2025-06-12 07:53:29,060 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:52 (previous: None)
2025-06-12T07:53:30: 2025-06-12 07:53:30,116 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607990 bytes
2025-06-12T07:53:30: 2025-06-12 07:53:30,179 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607990 bytes
2025-06-12T07:53:30: 2025-06-12 07:53:30,962 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:53:31: 2025-06-12 07:53:31,397 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T07:53:31: 2025-06-12 07:53:31,397 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T07:53:31: 2025-06-12 07:53:31,479 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T07:53:31: 2025-06-12 07:53:31,833 | plugins.fi_shortinterest.diff_parser | INFO | Aggregate position changed for 5493008DKD05APTKQO39: 3.320% -> 3.220%
2025-06-12T07:53:32: 2025-06-12 07:53:32,190 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T07:53:32: 2025-06-12 07:53:32,190 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 08:03:27 CEST)" executed successfully
2025-06-12T07:53:33: 2025-06-12 07:53:33,472 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T07:53:33: 2025-06-12 07:53:33,472 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 08:03:27 CEST)" executed successfully
2025-06-12T08:03:27: 2025-06-12 08:03:27,692 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 08:13:27 CEST)" (scheduled at 2025-06-12 08:03:27.640976+02:00)
2025-06-12T08:03:27: 2025-06-12 08:03:27,692 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T08:03:27: 2025-06-12 08:03:27,710 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 08:13:27 CEST)" (scheduled at 2025-06-12 08:03:27.679061+02:00)
2025-06-12T08:03:27: 2025-06-12 08:03:27,710 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T08:03:28: 2025-06-12 08:03:28,838 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:52 (previous: None)
2025-06-12T08:03:28: 2025-06-12 08:03:28,891 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 07:52 (previous: None)
2025-06-12T08:03:30: 2025-06-12 08:03:30,107 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607990 bytes
