set_name,date,volume_sold
SV: Twilight Masquerade,2024-08-05,652.34
SV: Twilight Masquerade,2024-08-05,11519.70
SV: Twilight Masquerade,2024-08-12,508.36
SV: Twilight Masquerade,2024-08-12,19752.57
SV: Twilight Masquerade,2024-08-19,567.63
SV: Twilight Masquerade,2024-08-19,11264.28
SV: Twilight Masquerade,2024-08-26,1042.56
SV: Twilight Masquerade,2024-08-26,16458.63
SV: Twilight Masquerade,2024-09-02,766.50
SV: Twilight Masquerade,2024-09-02,20499.00
SV: Twilight Masquerade,2024-09-09,831.60
SV: Twilight Masquerade,2024-09-09,21615.00
SV: Twilight Masquerade,2024-09-16,412.85
SV: Twilight Masquerade,2024-09-16,12778.62
SV: Twilight Masquerade,2024-09-23,889.00
SV: Twilight Masquerade,2024-09-23,14483.40
SV: Twilight Masquerade,2024-09-30,1065.54
SV: Twilight Masquerade,2024-09-30,14393.28
SV: Twilight Masquerade,2024-10-07,686.32
SV: Twilight Masquerade,2024-10-07,13107.60
SV: Twilight Masquerade,2024-10-14,396.93
SV: Twilight Masquerade,2024-10-14,9406.71
SV: Twilight Masquerade,2024-10-21,330.22
SV: Twilight Masquerade,2024-10-21,13510.32
SV: Twilight Masquerade,2024-10-28,577.92
SV: Twilight Masquerade,2024-10-28,7843.68
SV: Twilight Masquerade,2024-11-04,592.28
SV: Twilight Masquerade,2024-11-04,11482.12
SV: Twilight Masquerade,2024-11-11,396.00
SV: Twilight Masquerade,2024-11-11,7498.38
SV: Twilight Masquerade,2024-11-18,1006.19
SV: Twilight Masquerade,2024-11-18,10914.23
SV: Twilight Masquerade,2024-11-25,3392.34
SV: Twilight Masquerade,2024-11-25,43165.74
SV: Twilight Masquerade,2024-12-02,2492.80
SV: Twilight Masquerade,2024-12-02,28051.66
SV: Twilight Masquerade,2024-12-09,2047.24
SV: Twilight Masquerade,2024-12-09,20125.44
SV: Twilight Masquerade,2024-12-16,681.70
SV: Twilight Masquerade,2024-12-16,13667.98
SV: Twilight Masquerade,2024-12-23,1650.86
SV: Twilight Masquerade,2024-12-23,18558.54
SV: Twilight Masquerade,2024-12-30,1182.60
SV: Twilight Masquerade,2024-12-30,31831.80
SV: Twilight Masquerade,2025-01-06,621.40
SV: Twilight Masquerade,2025-01-06,32119.18
SV: Twilight Masquerade,2025-01-13,860.70
SV: Twilight Masquerade,2025-01-13,21796.94
SV: Twilight Masquerade,2025-01-20,1060.20
SV: Twilight Masquerade,2025-01-20,32329.19
SV: Twilight Masquerade,2025-01-27,1266.37
SV: Twilight Masquerade,2025-01-27,26668.07
SV: Twilight Masquerade,2025-02-03,1447.04
SV: Twilight Masquerade,2025-02-03,24160.88
SV: Twilight Masquerade,2025-02-10,2015.86
SV: Twilight Masquerade,2025-02-10,19976.32
SV: Twilight Masquerade,2025-02-17,3184.20
SV: Twilight Masquerade,2025-02-17,22898.72
SV: Twilight Masquerade,2025-02-24,2219.20
SV: Twilight Masquerade,2025-02-24,19553.40
SV: Twilight Masquerade,2025-03-03,2546.48
SV: Twilight Masquerade,2025-03-03,18815.94
SV: Twilight Masquerade,2025-03-10,3363.30
SV: Twilight Masquerade,2025-03-10,17760.06
SV: Twilight Masquerade,2025-03-17,2688.06
SV: Twilight Masquerade,2025-03-17,16728.80
SV: Twilight Masquerade,2025-03-24,830.80
SV: Twilight Masquerade,2025-03-24,13896.47
SV: Twilight Masquerade,2025-03-31,352.55
SV: Twilight Masquerade,2025-03-31,12732.00
SV: Twilight Masquerade,2025-04-07,1095.36
SV: Twilight Masquerade,2025-04-07,11300.12
SV: Twilight Masquerade,2025-04-14,1015.74
SV: Twilight Masquerade,2025-04-14,11220.51
SV: Twilight Masquerade,2025-04-21,750.89
SV: Twilight Masquerade,2025-04-21,12241.90
SV: Twilight Masquerade,2025-04-28,407.48
SV: Twilight Masquerade,2025-04-28,7040.72
SV: Twilight Masquerade,2025-05-05,405.65
SV: Twilight Masquerade,2025-05-05,8390.49
SV: Twilight Masquerade,2025-05-12,2479.40
SV: Twilight Masquerade,2025-05-12,32584.74
SV: Twilight Masquerade,2025-05-19,429.08
SV: Twilight Masquerade,2025-05-19,5775.60
SV: Twilight Masquerade,2025-05-26,947.52
SV: Twilight Masquerade,2025-05-26,5776.32
SV: Twilight Masquerade,2025-06-02,45.92
SWSH: Astral Radiance,2024-06-10,359.88
SWSH: Astral Radiance,2024-06-10,130.34
SWSH: Astral Radiance,2024-06-17,720.24
SWSH: Astral Radiance,2024-06-17,347.49
SWSH: Astral Radiance,2024-06-24,895.85
SWSH: Astral Radiance,2024-06-24,737.77
SWSH: Astral Radiance,2024-07-01,714.84
SWSH: Astral Radiance,2024-07-01,404.54
SWSH: Astral Radiance,2024-07-08,2604.60
SWSH: Astral Radiance,2024-07-08,226.80
SWSH: Astral Radiance,2024-07-15,1701.00
SWSH: Astral Radiance,2024-07-15,160.65
SWSH: Astral Radiance,2024-07-22,1015.08
SWSH: Astral Radiance,2024-07-22,216.72
SWSH: Astral Radiance,2024-07-29,672.36
SWSH: Astral Radiance,2024-07-29,78.89
SWSH: Astral Radiance,2024-08-05,667.04
SWSH: Astral Radiance,2024-08-05,99.96
SWSH: Astral Radiance,2024-08-12,1511.91
SWSH: Astral Radiance,2024-08-12,213.76
SWSH: Astral Radiance,2024-08-19,506.22
SWSH: Astral Radiance,2024-08-19,227.01
SWSH: Astral Radiance,2024-08-26,680.08
SWSH: Astral Radiance,2024-08-26,147.42
SWSH: Astral Radiance,2024-09-02,1684.00
SWSH: Astral Radiance,2024-09-02,203.49
SWSH: Astral Radiance,2024-09-09,2322.60
SWSH: Astral Radiance,2024-09-09,235.84
SWSH: Astral Radiance,2024-09-16,1305.12
SWSH: Astral Radiance,2024-09-16,259.20
SWSH: Astral Radiance,2024-09-23,1141.42
SWSH: Astral Radiance,2024-09-23,343.98
SWSH: Astral Radiance,2024-09-30,816.10
SWSH: Astral Radiance,2024-09-30,53.48
SWSH: Astral Radiance,2024-10-07,1324.40
SWSH: Astral Radiance,2024-10-07,234.88
SWSH: Astral Radiance,2024-10-14,1363.52
SWSH: Astral Radiance,2024-10-14,369.60
SWSH: Astral Radiance,2024-10-21,1402.40
SWSH: Astral Radiance,2024-10-21,244.86
SWSH: Astral Radiance,2024-10-28,711.52
SWSH: Astral Radiance,2024-10-28,297.04
SWSH: Astral Radiance,2024-11-04,713.68
SWSH: Astral Radiance,2024-11-04,130.20
SWSH: Astral Radiance,2024-11-11,2167.68
SWSH: Astral Radiance,2024-11-11,455.06
SWSH: Astral Radiance,2024-11-18,1448.32
SWSH: Astral Radiance,2024-11-18,677.16
SWSH: Astral Radiance,2024-11-25,5179.69
SWSH: Astral Radiance,2024-11-25,430.10
SWSH: Astral Radiance,2024-12-02,3992.56
SWSH: Astral Radiance,2024-12-02,656.85
SWSH: Astral Radiance,2024-12-09,2948.48
SWSH: Astral Radiance,2024-12-09,444.00
SWSH: Astral Radiance,2024-12-16,3576.75
SWSH: Astral Radiance,2024-12-16,414.00
SWSH: Astral Radiance,2024-12-23,1713.33
SWSH: Astral Radiance,2024-12-23,503.10
SWSH: Astral Radiance,2024-12-30,7691.20
SWSH: Astral Radiance,2024-12-30,2675.48
SWSH: Astral Radiance,2025-01-06,2175.60
SWSH: Astral Radiance,2025-01-06,2377.18
SWSH: Astral Radiance,2025-01-13,899.08
SWSH: Astral Radiance,2025-01-13,723.29
SWSH: Astral Radiance,2025-01-20,1155.05
SWSH: Astral Radiance,2025-01-20,1012.80
SWSH: Astral Radiance,2025-01-27,1879.68
SWSH: Astral Radiance,2025-01-27,2375.84
SWSH: Astral Radiance,2025-02-03,1173.05
SWSH: Astral Radiance,2025-02-03,2399.56
SWSH: Astral Radiance,2025-02-10,2517.79
SWSH: Astral Radiance,2025-02-10,1202.80
SWSH: Astral Radiance,2025-02-17,3900.31
SWSH: Astral Radiance,2025-02-17,2240.82
SWSH: Astral Radiance,2025-02-24,2134.35
SWSH: Astral Radiance,2025-02-24,1291.15
SWSH: Astral Radiance,2025-03-03,3085.56
SWSH: Astral Radiance,2025-03-03,842.40
SWSH: Astral Radiance,2025-03-10,5667.06
SWSH: Astral Radiance,2025-03-10,655.20
SWSH: Astral Radiance,2025-03-17,813.93
SWSH: Astral Radiance,2025-03-17,2828.16
SWSH: Astral Radiance,2025-03-24,800.79
SWSH: Astral Radiance,2025-03-24,1010.94
SWSH: Astral Radiance,2025-03-31,267.97
SWSH: Astral Radiance,2025-03-31,870.24
SWSH: Astral Radiance,2025-04-07,2428.29
SWSH: Astral Radiance,2025-04-07,1047.20
SWSH: Astral Radiance,2025-04-14,2405.07
SWSH: Astral Radiance,2025-04-14,504.00
SWSH: Astral Radiance,2025-04-21,3186.00
SWSH: Astral Radiance,2025-04-21,405.65
SWSH: Astral Radiance,2025-04-28,1872.92
SWSH: Astral Radiance,2025-04-28,398.33
SWSH: Astral Radiance,2025-05-05,11361.00
SWSH: Astral Radiance,2025-05-05,391.22
SWSH: Astral Radiance,2025-05-12,6464.48
SWSH: Astral Radiance,2025-05-12,1396.72
SWSH: Astral Radiance,2025-05-19,1643.80
SWSH: Astral Radiance,2025-05-19,605.76
SWSH: Astral Radiance,2025-05-26,1649.76
SWSH: Astral Radiance,2025-05-26,2667.39
SWSH: Brilliant Stars,2024-06-10,2808.15
SWSH: Brilliant Stars,2024-06-10,264.27
SWSH: Brilliant Stars,2024-06-17,1653.30
SWSH: Brilliant Stars,2024-06-17,277.50
SWSH: Brilliant Stars,2024-06-24,4173.81
SWSH: Brilliant Stars,2024-06-24,503.84
SWSH: Brilliant Stars,2024-07-01,3757.74
SWSH: Brilliant Stars,2024-07-01,539.11
SWSH: Brilliant Stars,2024-07-08,3776.22
SWSH: Brilliant Stars,2024-07-08,193.96
SWSH: Brilliant Stars,2024-07-15,2526.30
SWSH: Brilliant Stars,2024-07-15,519.10
SWSH: Brilliant Stars,2024-07-22,2720.25
SWSH: Brilliant Stars,2024-07-22,208.22
SWSH: Brilliant Stars,2024-07-29,1089.42
SWSH: Brilliant Stars,2024-07-29,180.96
SWSH: Brilliant Stars,2024-08-05,907.35
SWSH: Brilliant Stars,2024-08-05,334.80
SWSH: Brilliant Stars,2024-08-12,1646.73
SWSH: Brilliant Stars,2024-08-12,415.15
SWSH: Brilliant Stars,2024-08-19,2370.81
SWSH: Brilliant Stars,2024-08-19,288.36
SWSH: Brilliant Stars,2024-08-26,1475.12
SWSH: Brilliant Stars,2024-08-26,457.38
SWSH: Brilliant Stars,2024-09-02,2590.42
SWSH: Brilliant Stars,2024-09-02,1033.59
SWSH: Brilliant Stars,2024-09-09,3421.90
SWSH: Brilliant Stars,2024-09-09,406.02
SWSH: Brilliant Stars,2024-09-16,2862.40
SWSH: Brilliant Stars,2024-09-16,504.19
SWSH: Brilliant Stars,2024-09-23,2363.27
SWSH: Brilliant Stars,2024-09-23,374.44
SWSH: Brilliant Stars,2024-09-30,2192.52
SWSH: Brilliant Stars,2024-09-30,431.20
SWSH: Brilliant Stars,2024-10-07,1091.22
SWSH: Brilliant Stars,2024-10-07,540.00
SWSH: Brilliant Stars,2024-10-14,1625.58
SWSH: Brilliant Stars,2024-10-14,110.88
SWSH: Brilliant Stars,2024-10-21,3285.18
SWSH: Brilliant Stars,2024-10-21,297.16
SWSH: Brilliant Stars,2024-10-28,2638.30
SWSH: Brilliant Stars,2024-10-28,258.06
SWSH: Brilliant Stars,2024-11-04,1914.10
SWSH: Brilliant Stars,2024-11-04,638.75
SWSH: Brilliant Stars,2024-11-11,2652.30
SWSH: Brilliant Stars,2024-11-11,587.52
SWSH: Brilliant Stars,2024-11-18,3567.82
SWSH: Brilliant Stars,2024-11-18,1295.80
SWSH: Brilliant Stars,2024-11-25,10257.00
SWSH: Brilliant Stars,2024-11-25,1914.88
SWSH: Brilliant Stars,2024-12-02,4405.72
SWSH: Brilliant Stars,2024-12-02,1857.25
SWSH: Brilliant Stars,2024-12-09,5857.71
SWSH: Brilliant Stars,2024-12-09,1335.66
SWSH: Brilliant Stars,2024-12-16,3563.03
SWSH: Brilliant Stars,2024-12-16,799.98
SWSH: Brilliant Stars,2024-12-23,3040.10
SWSH: Brilliant Stars,2024-12-23,1331.20
SWSH: Brilliant Stars,2024-12-30,4630.49
SWSH: Brilliant Stars,2024-12-30,2264.40
SWSH: Brilliant Stars,2025-01-06,5777.52
SWSH: Brilliant Stars,2025-01-06,1166.44
SWSH: Brilliant Stars,2025-01-13,3188.57
SWSH: Brilliant Stars,2025-01-13,840.00
SWSH: Brilliant Stars,2025-01-20,3207.71
SWSH: Brilliant Stars,2025-01-20,1707.51
SWSH: Brilliant Stars,2025-01-27,3113.00
SWSH: Brilliant Stars,2025-01-27,1693.62
SWSH: Brilliant Stars,2025-02-03,3428.28
SWSH: Brilliant Stars,2025-02-03,2482.48
SWSH: Brilliant Stars,2025-02-10,2847.20
SWSH: Brilliant Stars,2025-02-10,1803.36
SWSH: Brilliant Stars,2025-02-17,7462.78
SWSH: Brilliant Stars,2025-02-17,2610.00
SWSH: Brilliant Stars,2025-02-24,6870.24
SWSH: Brilliant Stars,2025-02-24,1248.71
SWSH: Brilliant Stars,2025-03-03,4979.30
SWSH: Brilliant Stars,2025-03-03,1163.88
SWSH: Brilliant Stars,2025-03-10,2074.87
SWSH: Brilliant Stars,2025-03-10,1425.24
SWSH: Brilliant Stars,2025-03-17,2674.44
SWSH: Brilliant Stars,2025-03-17,1603.80
SWSH: Brilliant Stars,2025-03-24,2933.20
SWSH: Brilliant Stars,2025-03-24,1794.56
SWSH: Brilliant Stars,2025-03-31,4064.06
SWSH: Brilliant Stars,2025-03-31,1046.52
SWSH: Brilliant Stars,2025-04-07,4930.51
SWSH: Brilliant Stars,2025-04-07,1718.08
SWSH: Brilliant Stars,2025-04-14,5838.40
SWSH: Brilliant Stars,2025-04-14,493.02
SWSH: Brilliant Stars,2025-04-21,5068.55
SWSH: Brilliant Stars,2025-04-28,11172.89
SWSH: Brilliant Stars,2025-05-05,16298.00
SWSH: Brilliant Stars,2025-05-12,10023.17
SWSH: Brilliant Stars,2025-05-19,3445.68
SWSH: Brilliant Stars,2025-05-26,5494.45
SWSH: Evolving Skies,2024-06-10,6249.87
SWSH: Evolving Skies,2024-06-10,2353.59
SWSH: Evolving Skies,2024-06-17,3486.30
SWSH: Evolving Skies,2024-06-17,3499.79
SWSH: Evolving Skies,2024-06-24,4203.60
SWSH: Evolving Skies,2024-06-24,2564.49
SWSH: Evolving Skies,2024-07-01,6995.70
SWSH: Evolving Skies,2024-07-01,2781.24
SWSH: Evolving Skies,2024-07-08,4097.22
SWSH: Evolving Skies,2024-07-08,2055.40
SWSH: Evolving Skies,2024-07-15,1938.33
SWSH: Evolving Skies,2024-07-15,3384.79
SWSH: Evolving Skies,2024-07-22,3304.95
SWSH: Evolving Skies,2024-07-22,2488.14
SWSH: Evolving Skies,2024-07-29,5199.84
SWSH: Evolving Skies,2024-07-29,3720.84
SWSH: Evolving Skies,2024-08-05,7336.78
SWSH: Evolving Skies,2024-08-05,1807.47
SWSH: Evolving Skies,2024-08-12,6226.92
SWSH: Evolving Skies,2024-08-12,4783.46
SWSH: Evolving Skies,2024-08-19,4073.52
SWSH: Evolving Skies,2024-08-19,2457.98
SWSH: Evolving Skies,2024-08-26,5436.08
SWSH: Evolving Skies,2024-08-26,1940.51
SWSH: Evolving Skies,2024-09-02,6847.10
SWSH: Evolving Skies,2024-09-02,3108.12
SWSH: Evolving Skies,2024-09-09,18015.66
SWSH: Evolving Skies,2024-09-09,3414.93
SWSH: Evolving Skies,2024-09-16,10366.05
SWSH: Evolving Skies,2024-09-16,5130.24
SWSH: Evolving Skies,2024-09-23,13190.37
SWSH: Evolving Skies,2024-09-23,2568.39
SWSH: Evolving Skies,2024-09-30,9085.83
SWSH: Evolving Skies,2024-09-30,2151.56
SWSH: Evolving Skies,2024-10-07,12247.31
SWSH: Evolving Skies,2024-10-07,4140.29
SWSH: Evolving Skies,2024-10-14,9947.08
SWSH: Evolving Skies,2024-10-14,4140.88
SWSH: Evolving Skies,2024-10-21,8238.90
SWSH: Evolving Skies,2024-10-21,6464.08
SWSH: Evolving Skies,2024-10-28,5939.71
SWSH: Evolving Skies,2024-10-28,2509.95
SWSH: Evolving Skies,2024-11-04,5189.82
SWSH: Evolving Skies,2024-11-04,5170.80
SWSH: Evolving Skies,2024-11-11,11356.54
SWSH: Evolving Skies,2024-11-11,4051.74
SWSH: Evolving Skies,2024-11-18,15014.91
SWSH: Evolving Skies,2024-11-18,7470.40
SWSH: Evolving Skies,2024-11-25,26353.04
SWSH: Evolving Skies,2024-11-25,16753.23
SWSH: Evolving Skies,2024-12-02,18629.60
SWSH: Evolving Skies,2024-12-02,6913.86
SWSH: Evolving Skies,2024-12-09,13221.18
SWSH: Evolving Skies,2024-12-09,13898.16
SWSH: Evolving Skies,2024-12-16,8583.12
SWSH: Evolving Skies,2024-12-16,8285.04
SWSH: Evolving Skies,2024-12-23,10706.19
SWSH: Evolving Skies,2024-12-23,7124.04
SWSH: Evolving Skies,2024-12-30,10484.00
SWSH: Evolving Skies,2024-12-30,13727.00
SWSH: Evolving Skies,2025-01-06,17751.16
SWSH: Evolving Skies,2025-01-06,7718.01
SWSH: Evolving Skies,2025-01-13,10810.64
SWSH: Evolving Skies,2025-01-13,6034.13
SWSH: Evolving Skies,2025-01-20,8198.88
SWSH: Evolving Skies,2025-01-20,3978.00
SWSH: Evolving Skies,2025-01-27,9677.36
SWSH: Evolving Skies,2025-01-27,8125.20
SWSH: Evolving Skies,2025-02-03,6847.45
SWSH: Evolving Skies,2025-02-03,3403.20
SWSH: Evolving Skies,2025-02-10,11951.46
SWSH: Evolving Skies,2025-02-10,3293.29
SWSH: Evolving Skies,2025-02-17,7927.80
SWSH: Evolving Skies,2025-02-17,3045.70
SWSH: Evolving Skies,2025-02-24,6559.15
SWSH: Evolving Skies,2025-02-24,5974.93
SWSH: Evolving Skies,2025-03-03,10307.20
SWSH: Evolving Skies,2025-03-03,6314.95
SWSH: Evolving Skies,2025-03-10,13214.00
SWSH: Evolving Skies,2025-03-10,3424.56
SWSH: Evolving Skies,2025-03-17,13078.80
SWSH: Evolving Skies,2025-03-17,5260.08
SWSH: Evolving Skies,2025-03-24,7858.14
SWSH: Evolving Skies,2025-03-24,5934.50
SWSH: Evolving Skies,2025-03-31,6534.85
SWSH: Evolving Skies,2025-03-31,2755.90
SWSH: Evolving Skies,2025-04-07,1291.97
SWSH: Evolving Skies,2025-04-07,4140.18
SWSH: Evolving Skies,2025-04-14,12128.31
SWSH: Evolving Skies,2025-04-14,6849.36
SWSH: Evolving Skies,2025-04-21,4007.07
SWSH: Evolving Skies,2025-04-21,4456.05
SWSH: Evolving Skies,2025-04-28,14220.70
SWSH: Evolving Skies,2025-04-28,2610.36
SWSH: Evolving Skies,2025-05-05,34993.42
SWSH: Evolving Skies,2025-05-05,2809.62
SWSH: Evolving Skies,2025-05-12,3257.06
SWSH: Evolving Skies,2025-05-12,17788.80
SWSH: Evolving Skies,2025-05-19,5040.99
SWSH: Evolving Skies,2025-05-19,3661.92
SWSH: Evolving Skies,2025-05-26,18004.10
SWSH: Evolving Skies,2025-05-26,3249.93
SWSH: Fusion Strike,2024-06-10,5167.58
SWSH: Fusion Strike,2024-06-10,103.50
SWSH: Fusion Strike,2024-06-17,1413.54
SWSH: Fusion Strike,2024-06-17,520.94
SWSH: Fusion Strike,2024-06-24,1906.40
SWSH: Fusion Strike,2024-06-24,318.25
SWSH: Fusion Strike,2024-07-01,2403.60
SWSH: Fusion Strike,2024-07-01,357.20
SWSH: Fusion Strike,2024-07-08,3650.85
SWSH: Fusion Strike,2024-07-08,256.48
SWSH: Fusion Strike,2024-07-15,3885.60
SWSH: Fusion Strike,2024-07-15,60.45
SWSH: Fusion Strike,2024-07-22,3556.65
SWSH: Fusion Strike,2024-07-22,797.44
SWSH: Fusion Strike,2024-07-29,1894.48
SWSH: Fusion Strike,2024-07-29,284.92
SWSH: Fusion Strike,2024-08-05,1184.85
SWSH: Fusion Strike,2024-08-05,578.10
SWSH: Fusion Strike,2024-08-12,2132.55
SWSH: Fusion Strike,2024-08-12,530.88
SWSH: Fusion Strike,2024-08-19,3424.05
SWSH: Fusion Strike,2024-08-19,201.18
SWSH: Fusion Strike,2024-08-26,2415.60
SWSH: Fusion Strike,2024-08-26,257.95
SWSH: Fusion Strike,2024-09-02,3017.70
SWSH: Fusion Strike,2024-09-02,230.50
SWSH: Fusion Strike,2024-09-09,5893.16
SWSH: Fusion Strike,2024-09-09,487.92
SWSH: Fusion Strike,2024-09-16,4648.16
SWSH: Fusion Strike,2024-09-16,370.40
SWSH: Fusion Strike,2024-09-23,4631.88
SWSH: Fusion Strike,2024-09-23,341.88
SWSH: Fusion Strike,2024-09-30,1682.96
SWSH: Fusion Strike,2024-09-30,329.44
SWSH: Fusion Strike,2024-10-07,5311.25
SWSH: Fusion Strike,2024-10-07,579.59
SWSH: Fusion Strike,2024-10-14,4203.56
SWSH: Fusion Strike,2024-10-14,187.60
SWSH: Fusion Strike,2024-10-21,5647.00
SWSH: Fusion Strike,2024-10-21,803.44
SWSH: Fusion Strike,2024-10-28,5747.75
SWSH: Fusion Strike,2024-10-28,921.20
SWSH: Fusion Strike,2024-11-04,5568.00
SWSH: Fusion Strike,2024-11-04,527.80
SWSH: Fusion Strike,2024-11-11,3762.40
SWSH: Fusion Strike,2024-11-11,603.84
SWSH: Fusion Strike,2024-11-18,7034.24
SWSH: Fusion Strike,2024-11-18,472.77
SWSH: Fusion Strike,2024-11-25,17736.08
SWSH: Fusion Strike,2024-11-25,1747.19
SWSH: Fusion Strike,2024-12-02,3554.10
SWSH: Fusion Strike,2024-12-09,2592.00
SWSH: Fusion Strike,2024-12-16,2619.75
SWSH: Fusion Strike,2024-12-23,2025.00
SWSH: Fusion Strike,2024-12-30,4753.00
SWSH: Fusion Strike,2025-01-06,2175.00
SWSH: Fusion Strike,2025-01-13,1319.40
SWSH: Fusion Strike,2025-01-20,2750.12
SWSH: Fusion Strike,2025-01-27,1753.36
SWSH: Fusion Strike,2025-02-03,1977.60
SWSH: Fusion Strike,2025-02-10,2583.36
SWSH: Fusion Strike,2025-02-17,1531.71
SWSH: Fusion Strike,2025-02-24,3398.03
SWSH: Fusion Strike,2025-03-03,2006.88
SWSH: Fusion Strike,2025-03-10,2241.30
SWSH: Fusion Strike,2025-03-17,1419.12
SWSH: Fusion Strike,2025-03-24,1689.74
SWSH: Fusion Strike,2025-03-31,2288.10
SWSH: Fusion Strike,2025-04-07,1084.58
SWSH: Fusion Strike,2025-04-14,1128.96
SWSH: Fusion Strike,2025-04-21,1676.19
SWSH: Fusion Strike,2025-04-28,1111.56
SWSH: Fusion Strike,2025-05-05,3243.50
SWSH: Fusion Strike,2025-05-12,6450.72
SWSH: Fusion Strike,2025-05-19,3281.04
SWSH: Fusion Strike,2025-05-26,1584.80
SWSH: Lost Origin,2024-06-10,3294.88
SWSH: Lost Origin,2024-06-10,567.00
SWSH: Lost Origin,2024-06-17,7340.84
SWSH: Lost Origin,2024-06-17,342.76
SWSH: Lost Origin,2024-06-24,7180.48
SWSH: Lost Origin,2024-06-24,349.28
SWSH: Lost Origin,2024-07-01,5124.34
SWSH: Lost Origin,2024-07-01,605.01
SWSH: Lost Origin,2024-07-08,3893.20
SWSH: Lost Origin,2024-07-08,178.22
SWSH: Lost Origin,2024-07-15,3752.12
SWSH: Lost Origin,2024-07-15,409.50
SWSH: Lost Origin,2024-07-22,3015.60
SWSH: Lost Origin,2024-07-22,545.60
SWSH: Lost Origin,2024-07-29,2890.16
SWSH: Lost Origin,2024-07-29,382.20
SWSH: Lost Origin,2024-08-05,3176.55
SWSH: Lost Origin,2024-08-05,271.70
SWSH: Lost Origin,2024-08-12,3239.25
SWSH: Lost Origin,2024-08-12,773.56
SWSH: Lost Origin,2024-08-19,3837.06
SWSH: Lost Origin,2024-08-19,473.22
SWSH: Lost Origin,2024-08-26,1066.65
SWSH: Lost Origin,2024-08-26,209.88
SWSH: Lost Origin,2024-09-02,2750.93
SWSH: Lost Origin,2024-09-02,288.60
SWSH: Lost Origin,2024-09-09,4310.46
SWSH: Lost Origin,2024-09-09,543.95
SWSH: Lost Origin,2024-09-16,4355.78
SWSH: Lost Origin,2024-09-16,357.28
SWSH: Lost Origin,2024-09-23,6421.34
SWSH: Lost Origin,2024-09-23,550.97
SWSH: Lost Origin,2024-09-30,3175.95
SWSH: Lost Origin,2024-09-30,789.91
SWSH: Lost Origin,2024-10-07,3747.31
SWSH: Lost Origin,2024-10-07,660.96
SWSH: Lost Origin,2024-10-14,4541.40
SWSH: Lost Origin,2024-10-14,974.38
SWSH: Lost Origin,2024-10-21,3037.32
SWSH: Lost Origin,2024-10-21,1717.08
SWSH: Lost Origin,2024-10-28,3529.80
SWSH: Lost Origin,2024-10-28,853.60
SWSH: Lost Origin,2024-11-04,4273.02
SWSH: Lost Origin,2024-11-04,412.80
SWSH: Lost Origin,2024-11-11,4949.07
SWSH: Lost Origin,2024-11-11,1163.48
SWSH: Lost Origin,2024-11-18,5201.46
SWSH: Lost Origin,2024-11-18,810.11
SWSH: Lost Origin,2024-11-25,27368.85
SWSH: Lost Origin,2024-11-25,2062.20
SWSH: Lost Origin,2024-12-02,7115.15
SWSH: Lost Origin,2024-12-02,2548.29
SWSH: Lost Origin,2024-12-09,6411.08
SWSH: Lost Origin,2024-12-09,1627.71
SWSH: Lost Origin,2024-12-16,7035.28
SWSH: Lost Origin,2024-12-16,1956.55
SWSH: Lost Origin,2024-12-23,8304.90
SWSH: Lost Origin,2024-12-23,1880.74
SWSH: Lost Origin,2024-12-30,19468.96
SWSH: Lost Origin,2024-12-30,3769.92
SWSH: Lost Origin,2025-01-06,7706.20
SWSH: Lost Origin,2025-01-06,2816.24
SWSH: Lost Origin,2025-01-13,3478.59
SWSH: Lost Origin,2025-01-13,2617.23
SWSH: Lost Origin,2025-01-20,4079.13
SWSH: Lost Origin,2025-01-20,2917.64
SWSH: Lost Origin,2025-01-27,6327.18
SWSH: Lost Origin,2025-01-27,6638.47
SWSH: Lost Origin,2025-02-03,8155.68
SWSH: Lost Origin,2025-02-03,2449.68
SWSH: Lost Origin,2025-02-10,12945.19
SWSH: Lost Origin,2025-02-10,2364.96
SWSH: Lost Origin,2025-02-17,9549.54
SWSH: Lost Origin,2025-02-17,2148.16
SWSH: Lost Origin,2025-02-24,23950.43
SWSH: Lost Origin,2025-02-24,927.36
SWSH: Lost Origin,2025-03-03,4898.79
SWSH: Lost Origin,2025-03-03,571.59
SWSH: Lost Origin,2025-03-10,6733.19
SWSH: Lost Origin,2025-03-10,814.08
SWSH: Lost Origin,2025-03-17,4728.96
SWSH: Lost Origin,2025-03-17,1047.80
SWSH: Lost Origin,2025-03-24,4349.07
SWSH: Lost Origin,2025-03-24,819.65
SWSH: Lost Origin,2025-03-31,3912.90
SWSH: Lost Origin,2025-03-31,1360.32
SWSH: Lost Origin,2025-04-07,3447.45
SWSH: Lost Origin,2025-04-07,1415.88
SWSH: Lost Origin,2025-04-14,6101.92
SWSH: Lost Origin,2025-04-14,622.67
SWSH: Lost Origin,2025-04-21,5089.24
SWSH: Lost Origin,2025-04-21,241.08
SWSH: Lost Origin,2025-04-28,4702.20
SWSH: Lost Origin,2025-04-28,201.25
SWSH: Lost Origin,2025-05-05,32206.16
SWSH: Lost Origin,2025-05-05,612.75
SWSH: Lost Origin,2025-05-12,15682.20
SWSH: Lost Origin,2025-05-12,1827.67
SWSH: Lost Origin,2025-05-19,6948.89
SWSH: Lost Origin,2025-05-19,1315.21
SWSH: Lost Origin,2025-05-26,3778.74
SWSH: Lost Origin,2025-05-26,648.97
SWSH: Silver Tempest,2024-06-10,1004.10
